# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];Trc13_S11[dB];Trc15_S21[dB];re:Trc16_S11[U];im:Trc16_S11[U];Trc17_S21[°];
5.269400000000000E+006;-4.841211059995205E-002;-2.482782754414593E+001;-9.850923856784153E-001;1.360426116700571E-001;7.222466627863140E+001;
5.269500000000000E+006;-4.915442528962347E-002;-2.483158833525960E+001;-9.849999148937541E-001;1.360909736377930E-001;7.222295812578562E+001;
5.269600000000000E+006;-4.907023591151734E-002;-2.484747615516610E+001;-9.850099419671824E-001;1.360888202911654E-001;7.215830684467392E+001;
5.269700000000000E+006;-4.877765498877959E-002;-2.485759028459800E+001;-9.850392771352352E-001;1.361212322312765E-001;7.216869526278042E+001;
5.269800000000000E+006;-4.905725328881423E-002;-2.483451002521248E+001;-9.850015978879496E-001;1.361600555162791E-001;7.221982515299662E+001;
5.269900000000000E+006;-4.876840522960881E-002;-2.480704054533493E+001;-9.850265791340797E-001;1.362208200435168E-001;7.221848085696784E+001;
5.270000000000000E+006;-4.898722952978202E-002;-2.480994601791231E+001;-9.849969510047553E-001;1.362521840619265E-001;7.220311662828628E+001;
5.270100000000000E+006;-4.910119066313962E-002;-2.481191610646690E+001;-9.849787534407049E-001;1.362885195578532E-001;7.221582500401624E+001;
5.270200000000000E+006;-4.874796412555985E-002;-2.480828056677409E+001;-9.850082006238532E-001;1.363707164638273E-001;7.218425135666908E+001;
5.270300000000000E+006;-4.866047251799553E-002;-2.480956472775462E+001;-9.850194586255743E-001;1.363624389569384E-001;7.222906268847564E+001;
5.270400000000000E+006;-4.902770550364116E-002;-2.480462759303894E+001;-9.849737698189228E-001;1.363858810882498E-001;7.215228475473647E+001;
5.270500000000000E+006;-4.868909599925862E-002;-2.478684651243877E+001;-9.849970023021718E-001;1.365006840303915E-001;7.214648406791649E+001;
5.270600000000000E+006;-4.906012241940820E-002;-2.479225004041141E+001;-9.849569920240211E-001;1.364799589756872E-001;7.225095367855275E+001;
5.270700000000000E+006;-4.934485906992280E-002;-2.479208418961926E+001;-9.849318476052712E-001;1.364239218986879E-001;7.216212083035575E+001;
5.270800000000000E+006;-4.922464895064158E-002;-2.478014772997018E+001;-9.849344122332449E-001;1.365056832451343E-001;7.215674312730641E+001;
5.270900000000000E+006;-4.903819942761212E-002;-2.477956199769232E+001;-9.849431904584882E-001;1.365977971018257E-001;7.216140604694319E+001;
5.271000000000000E+006;-4.917040596183930E-002;-2.477769794394096E+001;-9.849287146846378E-001;1.365919989226795E-001;7.217604576635496E+001;
5.271100000000000E+006;-4.972650779911666E-002;-2.480636290823847E+001;-9.848623988452233E-001;1.366067531570273E-001;7.219848784457797E+001;
5.271200000000000E+006;-4.947313061367530E-002;-2.480427953611531E+001;-9.848800118517785E-001;1.366908616241029E-001;7.209721585407257E+001;
5.271300000000000E+006;-4.884370428187808E-002;-2.479428717573347E+001;-9.849488335532655E-001;1.367191435208697E-001;7.216841159532642E+001;
5.271400000000000E+006;-4.935489540638524E-002;-2.478754623546144E+001;-9.848856125596484E-001;1.367489532893278E-001;7.218523898475334E+001;
5.271500000000000E+006;-4.986843583978536E-002;-2.480024141212906E+001;-9.848203608183536E-001;1.367914435397014E-001;7.209163172022551E+001;
5.271600000000000E+006;-5.038336369814954E-002;-2.478870091946812E+001;-9.847562144279245E-001;1.368248308972138E-001;7.215644116696085E+001;
5.271700000000000E+006;-4.959435083494757E-002;-2.478092961046441E+001;-9.848364243711487E-001;1.369038026662795E-001;7.218651891336468E+001;
5.271800000000000E+006;-4.993760074662648E-002;-2.475997013268373E+001;-9.847850996200303E-001;1.369876119061129E-001;7.216893282861054E+001;
5.271900000000000E+006;-4.970049269229274E-002;-2.474645912367310E+001;-9.848153862665995E-001;1.369668816209438E-001;7.214498643266568E+001;
5.272000000000000E+006;-4.923824800991163E-002;-2.472655485636125E+001;-9.848660735920726E-001;1.369865651935788E-001;7.214816322604646E+001;
5.272100000000000E+006;-4.948090543056904E-002;-2.473397311445378E+001;-9.848252343984713E-001;1.370785072514116E-001;7.213267596330903E+001;
5.272200000000000E+006;-4.979952741507825E-002;-2.473260345655408E+001;-9.847918300955770E-001;1.370539281109204E-001;7.210121086359970E+001;
5.272300000000000E+006;-4.974615794644740E-002;-2.471894086013633E+001;-9.847875127250487E-001;1.371292505474903E-001;7.207052294043548E+001;
5.272400000000000E+006;-4.982856341479920E-002;-2.474787356162824E+001;-9.847696730186217E-001;1.371889550910539E-001;7.205266894112121E+001;
5.272500000000000E+006;-4.959267402490342E-002;-2.475381034332569E+001;-9.847911381063250E-001;1.372305723071408E-001;7.213731356755899E+001;
5.272600000000000E+006;-4.984076535071644E-002;-2.473874693779978E+001;-9.847610544090247E-001;1.372406881041874E-001;7.220590671852804E+001;
5.272700000000000E+006;-5.004975764993715E-002;-2.474965715158138E+001;-9.847379498657297E-001;1.372331550404403E-001;7.214808549465379E+001;
5.272800000000000E+006;-4.964772598670595E-002;-2.474576259178210E+001;-9.847726982156473E-001;1.373172106549506E-001;7.212878361744924E+001;
5.272900000000000E+006;-4.941080831334790E-002;-2.474514588942756E+001;-9.847881000947946E-001;1.374031117020503E-001;7.207376235926198E+001;
5.273000000000000E+006;-4.982132530044418E-002;-2.473546423561946E+001;-9.847383416531526E-001;1.374196652607242E-001;7.217920760593987E+001;
5.273100000000000E+006;-4.978955806722499E-002;-2.471548731188233E+001;-9.847406019972860E-001;1.374297783215200E-001;7.211165267082616E+001;
5.273200000000000E+006;-4.970058255149509E-002;-2.470925560680059E+001;-9.847467173978147E-001;1.374596442859331E-001;7.211055059030697E+001;
5.273300000000000E+006;-5.056498341694334E-002;-2.468908847554071E+001;-9.846417309020071E-001;1.374960424964764E-001;7.216287144119235E+001;
5.273400000000000E+006;-5.017898342854688E-002;-2.469215566168332E+001;-9.846793789278087E-001;1.375459032775510E-001;7.208789936091473E+001;
5.273500000000000E+006;-5.021148812278649E-002;-2.468064459705593E+001;-9.846592526266428E-001;1.376630398297180E-001;7.206698739049413E+001;
5.273600000000000E+006;-5.038113522751063E-002;-2.468184297246381E+001;-9.846484485138204E-001;1.376000590471940E-001;7.206628360912544E+001;
5.273700000000000E+006;-4.999162390074299E-002;-2.466505758079398E+001;-9.846837190838685E-001;1.376698028646286E-001;7.209242123615927E+001;
5.273800000000000E+006;-5.023696577364906E-002;-2.466191691994609E+001;-9.846559741142598E-001;1.376654276340621E-001;7.206011044376986E+001;
5.273900000000000E+006;-5.077395778979653E-002;-2.466699658254055E+001;-9.845855615253830E-001;1.377251319829159E-001;7.211195790269140E+001;
5.274000000000000E+006;-5.063401100850874E-002;-2.465371004640599E+001;-9.845951432864351E-001;1.377722529044747E-001;7.204102402505674E+001;
5.274100000000000E+006;-5.061251638258769E-002;-2.465705199377787E+001;-9.845935359673724E-001;1.378014903725311E-001;7.201566540676905E+001;
5.274200000000000E+006;-5.104320920776126E-002;-2.465081281667750E+001;-9.845443964645186E-001;1.377969390206916E-001;7.213248974006045E+001;
5.274300000000000E+006;-5.081304861017613E-002;-2.465417758166711E+001;-9.845554078214349E-001;1.379082758163467E-001;7.206342745497341E+001;
5.274400000000000E+006;-5.067248177534209E-002;-2.465308363320114E+001;-9.845705586563267E-001;1.379160954190679E-001;7.202743367701821E+001;
5.274500000000000E+006;-5.031445830556158E-002;-2.464761296863842E+001;-9.846022641503568E-001;1.379851470637306E-001;7.200505138135077E+001;
5.274600000000000E+006;-5.043636442842076E-002;-2.463801040083445E+001;-9.845871631875446E-001;1.379923594140654E-001;7.203424903777975E+001;
5.274700000000000E+006;-5.069893819113700E-002;-2.463795449738491E+001;-9.845540387470775E-001;1.380121661434655E-001;7.207066742465992E+001;
5.274800000000000E+006;-5.080224131961279E-002;-2.463321516755834E+001;-9.845348515582214E-001;1.380638591529070E-001;7.208674341775925E+001;
5.274900000000000E+006;-5.090249848901320E-002;-2.463190317519432E+001;-9.845126939934011E-001;1.381392129972951E-001;7.214445929435833E+001;
5.275000000000000E+006;-5.039521717948403E-002;-2.461475551231695E+001;-9.845675928258367E-001;1.381658187877409E-001;7.202106282745011E+001;
5.275100000000000E+006;-5.081223339691106E-002;-2.461796167089621E+001;-9.845264825184553E-001;1.381152937052369E-001;7.207375399087131E+001;
5.275200000000000E+006;-5.105508431702399E-002;-2.461902521561890E+001;-9.844849972343424E-001;1.382108998646376E-001;7.208369155833208E+001;
5.275300000000000E+006;-5.041349846730009E-002;-2.462541410775259E+001;-9.845501428860282E-001;1.382750650603647E-001;7.202430235661753E+001;
5.275400000000000E+006;-5.051949511931498E-002;-2.461205850356044E+001;-9.845341855670611E-001;1.383014470819006E-001;7.200036442714287E+001;
5.275500000000000E+006;-5.135645161304484E-002;-2.460582547882441E+001;-9.844314501831309E-001;1.383441487658514E-001;7.199592464773119E+001;
5.275600000000000E+006;-5.143975256446918E-002;-2.460219269564782E+001;-9.844240502923629E-001;1.383282969021582E-001;7.200607868598556E+001;
5.275700000000000E+006;-5.096297108331506E-002;-2.460019577104991E+001;-9.844569630694907E-001;1.384861461760536E-001;7.204871903488592E+001;
5.275800000000000E+006;-5.140639647530783E-002;-2.459578841607467E+001;-9.844091659875582E-001;1.384615923467419E-001;7.203747937024752E+001;
5.275900000000000E+006;-5.087543657130569E-002;-2.458921357080392E+001;-9.844667876748668E-001;1.384882284328889E-001;7.195550118481397E+001;
5.276000000000000E+006;-5.131783484194299E-002;-2.461422682793898E+001;-9.843987258409083E-001;1.386085117168515E-001;7.203909821788933E+001;
5.276100000000000E+006;-5.140885311255453E-002;-2.461466978381889E+001;-9.843936458966758E-001;1.385698724413896E-001;7.200409492485852E+001;
5.276200000000000E+006;-5.150689195283469E-002;-2.461564801428476E+001;-9.843792211434266E-001;1.385918476301353E-001;7.198125504143235E+001;
5.276300000000000E+006;-5.117657425305850E-002;-2.460426150733525E+001;-9.844051959089882E-001;1.386784991181710E-001;7.198581899933203E+001;
5.276400000000000E+006;-5.183081472251647E-002;-2.460857557209543E+001;-9.843253193842102E-001;1.387087344026904E-001;7.198816349518476E+001;
5.276500000000000E+006;-5.108567239226962E-002;-2.456280950646177E+001;-9.844020308926574E-001;1.387755142989581E-001;7.202472385897964E+001;
5.276600000000000E+006;-5.152225222886873E-002;-2.459016034182029E+001;-9.843517049123635E-001;1.387745551434299E-001;7.195980189355360E+001;
5.276700000000000E+006;-5.133504486782267E-002;-2.458466555588800E+001;-9.843706652472166E-001;1.387935450983802E-001;7.198557098150992E+001;
5.276800000000000E+006;-5.201414228841434E-002;-2.459420024152873E+001;-9.842952905496741E-001;1.387714571641515E-001;7.196339505037992E+001;
5.276900000000000E+006;-5.190269346304385E-002;-2.456642307900585E+001;-9.842853587044685E-001;1.389331703162836E-001;7.197045784484057E+001;
5.277000000000000E+006;-5.188913687881465E-002;-2.454936196500293E+001;-9.842910176008370E-001;1.389041766282172E-001;7.198210289954034E+001;
5.277100000000000E+006;-5.189172417992358E-002;-2.454883882811783E+001;-9.842766720221601E-001;1.390036756892009E-001;7.203240548910802E+001;
5.277200000000000E+006;-5.223424928419395E-002;-2.453907817141668E+001;-9.842309679852713E-001;1.390469744995979E-001;7.196553199374344E+001;
5.277300000000000E+006;-5.244384972924589E-002;-2.454225787460501E+001;-9.842049443290408E-001;1.390597097426364E-001;7.202730807073718E+001;
5.277400000000000E+006;-5.178126677470894E-002;-2.452824230141557E+001;-9.842786359319735E-001;1.390801487628404E-001;7.195814969428446E+001;
5.277500000000000E+006;-5.204221067591035E-002;-2.452562547170875E+001;-9.842367422087249E-001;1.391631617462024E-001;7.209287642286991E+001;
5.277600000000000E+006;-5.193143985900854E-002;-2.451933077213811E+001;-9.842400791284068E-001;1.392300950409326E-001;7.191137265212379E+001;
5.277700000000000E+006;-5.232326430259118E-002;-2.452012626505864E+001;-9.841927965715024E-001;1.392442006684801E-001;7.196914845636920E+001;
5.277800000000000E+006;-5.176571269751053E-002;-2.451242758010223E+001;-9.842528300962896E-001;1.392753617692814E-001;7.196152121157338E+001;
5.277900000000000E+006;-5.202963517908635E-002;-2.451492660101226E+001;-9.842204567690090E-001;1.392885634429059E-001;7.194345282827639E+001;
5.278000000000000E+006;-5.186939594772493E-002;-2.453815256264782E+001;-9.842417693621639E-001;1.392688357047690E-001;7.203522761966357E+001;
5.278100000000000E+006;-5.225365800368521E-002;-2.453222782716664E+001;-9.841824698462947E-001;1.393739929890156E-001;7.200902991068072E+001;
5.278200000000000E+006;-5.168853499132774E-002;-2.453848305518778E+001;-9.842420778074034E-001;1.394143200665693E-001;7.194573296916460E+001;
5.278300000000000E+006;-5.255502600153576E-002;-2.453449620860123E+001;-9.841319013676982E-001;1.394850685043286E-001;7.199722273790076E+001;
5.278400000000000E+006;-5.251889218861539E-002;-2.453283322467390E+001;-9.841412787659434E-001;1.394483672520974E-001;7.197892558344839E+001;
5.278500000000000E+006;-5.232814523081129E-002;-2.451926702091822E+001;-9.841468103600438E-001;1.395648719615003E-001;7.197804035427036E+001;
5.278600000000000E+006;-5.230692712151526E-002;-2.452418413535768E+001;-9.841434859328744E-001;1.396056018625302E-001;7.199954206091236E+001;
5.278700000000000E+006;-5.212136375736777E-002;-2.452221892295393E+001;-9.841636423211897E-001;1.396147092010776E-001;7.200510540857357E+001;
5.278800000000000E+006;-5.220122862698171E-002;-2.451654003812500E+001;-9.841485027546347E-001;1.396563510926122E-001;7.197634238174922E+001;
5.278900000000000E+006;-5.290550413973458E-002;-2.450479762010759E+001;-9.840550518018192E-001;1.397412322258609E-001;7.196512631049338E+001;
5.279000000000000E+006;-5.245050535702199E-002;-2.447891939145087E+001;-9.841088020277268E-001;1.397330561035354E-001;7.188633754903727E+001;
5.279100000000000E+006;-5.229948930067417E-002;-2.449545567644904E+001;-9.841168992688809E-001;1.397989473086601E-001;7.198686445500464E+001;
5.279200000000000E+006;-5.225239809028465E-002;-2.446950813903800E+001;-9.841197935925796E-001;1.398168887151409E-001;7.189790260267007E+001;
5.279300000000000E+006;-5.311018623850063E-002;-2.445253414229376E+001;-9.840200739685860E-001;1.398209316923941E-001;7.192951071124823E+001;
5.279400000000000E+006;-5.285435185361360E-002;-2.443883056957367E+001;-9.840436241068933E-001;1.398632851086378E-001;7.200012663285764E+001;
5.279500000000000E+006;-5.300064022362042E-002;-2.445460849512864E+001;-9.840126048893230E-001;1.399625305618497E-001;7.192772734803172E+001;
5.279600000000000E+006;-5.296579453765723E-002;-2.444984617397301E+001;-9.840174270030810E-001;1.399569438126648E-001;7.190716378714480E+001;
5.279700000000000E+006;-5.250684359613088E-002;-2.443471059120084E+001;-9.840491243273799E-001;1.401069789780700E-001;7.195227364553522E+001;
5.279800000000000E+006;-5.224439515727208E-002;-2.443097303758167E+001;-9.840934283687973E-001;1.400088406455093E-001;7.195353701769356E+001;
5.279900000000000E+006;-5.269858046295169E-002;-2.442780500986973E+001;-9.840259005906646E-001;1.401144321155072E-001;7.199085158297322E+001;
5.280000000000000E+006;-5.293641648502826E-002;-2.443299236549770E+001;-9.839960388686424E-001;1.401310844494595E-001;7.182708609730987E+001;
5.280100000000000E+006;-5.302141325561822E-002;-2.443338769099155E+001;-9.839761193083197E-001;1.402019544639528E-001;7.194058437933977E+001;
5.280200000000000E+006;-5.323686199683242E-002;-2.441634004741363E+001;-9.839561279350158E-001;1.401674854879930E-001;7.194492403542857E+001;
5.280300000000000E+006;-5.263291541560764E-002;-2.441542712335473E+001;-9.840095920507430E-001;1.402821712127228E-001;7.196101638256371E+001;
5.280400000000000E+006;-5.306142977126824E-002;-2.441032001180204E+001;-9.839535543053041E-001;1.403278022396311E-001;7.191699819123494E+001;
5.280500000000000E+006;-5.335036729395046E-002;-2.441970134841005E+001;-9.839249441941389E-001;1.402942375105843E-001;7.187742313726896E+001;
5.280600000000000E+006;-5.332335559318540E-002;-2.440480644823831E+001;-9.839162699761498E-001;1.403769436836298E-001;7.190209933118214E+001;
5.280700000000000E+006;-5.326976969025410E-002;-2.440267422266331E+001;-9.839212809609793E-001;1.403852329485743E-001;7.183293934752933E+001;
5.280800000000000E+006;-5.322889376835970E-002;-2.439365296128964E+001;-9.839121134295948E-001;1.404825652382801E-001;7.190652980647955E+001;
5.280900000000000E+006;-5.288461089855333E-002;-2.440118343540437E+001;-9.839456621270077E-001;1.405263091032808E-001;7.185441503056687E+001;
5.281000000000000E+006;-5.366870639539312E-002;-2.438962851387374E+001;-9.838572938703931E-001;1.405104675493544E-001;7.186511963500091E+001;
5.281100000000000E+006;-5.373186850333438E-002;-2.438214286055439E+001;-9.838392393450864E-001;1.405857476018104E-001;7.181544578587121E+001;
5.281200000000000E+006;-5.346848957882891E-002;-2.441758762423062E+001;-9.838584404923606E-001;1.406643939912646E-001;7.189134527234239E+001;
5.281300000000000E+006;-5.329717335010659E-002;-2.441346496894628E+001;-9.838765890340592E-001;1.406759585931203E-001;7.187613417512411E+001;
5.281400000000000E+006;-5.396179532363308E-002;-2.441139958205405E+001;-9.837921974987330E-001;1.407288996760457E-001;7.188895586571634E+001;
5.281500000000000E+006;-5.368864599279120E-002;-2.440337045793697E+001;-9.838170986921794E-001;1.407755221991718E-001;7.185713134637373E+001;
5.281600000000000E+006;-5.328578504961433E-002;-2.440064608429953E+001;-9.838554975970788E-001;1.408325881886572E-001;7.188441442008046E+001;
